"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,11655.620031,"E","Estimated value"
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,11850.365472,"E","Estimated value"
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,12123.728739,"E","Estimated value"
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,12736.02198,"E","Estimated value"
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,13855.632669,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,14689.908559,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,14825.658286,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,14977.575935,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,15397.922823,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,16210.137699,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,17610.749577,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,18245.669005,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,19524.257785,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,20912.045913,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,22045.99888,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,23855.587922,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,26224.530769,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,27853.549898,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,27637.158658,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,27768.004347,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,28999.754757,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,29258.904853,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,30828.526409,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,32504.217576,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,33909.309243,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,36101.285601,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,38842.896268,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,41157.370409,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,44223.088155,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,42813.74134,,
"CZE","Czech Republic","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,44801.666875,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,9885.074064,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,10752.533471,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,11846.767746,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12640.256071,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,13649.895605,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,14639.628731,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,15645.449307,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,16051.151355,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16605.366392,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17360.922033,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,18248.055988,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,19076.114512,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,19827.272472,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,20228.999021,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,21691.647514,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,22712.298878,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,23746.746225,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,24928.85643,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,25821.168688,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,26657.827372,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,28670.728216,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,29451.742361,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,30639.953691,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,30825.001654,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,32948.152759,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,34152.881663,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,37330.825511,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,39020.79979,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,41282.995471,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,40334.271114,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,43007.731551,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,44407.94207,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,44808.549212,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,46742.939663,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,47905.477079,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,49058.142344,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,51967.020438,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,55356.49009,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,57479.350221,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,59883.83628,,
"DNK","Denmark","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,60840.940164,,
